id,group,baseline_arpeggio,arpeggio,chord,hysteresis,consistency,reflexive_depth,blind_review_depth,isolation_drift,slope_arpeggio
38,1,0.9616795642355008,0.9619048027139302,-0.0026853290549386736,0.7507831665778423,0.8267696523934104,0.2554419125378855,3.0093911711537378,0.6090244133773296,-0.00018194241174323251
40,1,0.9676711162251961,0.9733522480951355,0.14561962804600162,0.8251367285446596,0.8955809768027817,0.4845941645774354,0.5184012463391103,0.6451303131437176,-0.00018194241174323251
41,1,0.9700694115577099,0.9538757373213196,0.40525075172118125,0.6563960771940026,0.8603606505850853,0.16026261598299665,0.8936603265630276,0.5594170620570466,-0.00018194241174323251
43,1,0.9696301438684164,0.9644794141547984,0.15302750728163209,0.7627191519310426,0.8461713393285881,0.3107749062133128,1.3254266968785862,0.6486601086003168,-0.00018194241174323251
45,1,0.9694525640283844,0.9701151767054171,0.0046934936625859045,0.8263079319073654,0.8952624905772314,0.3397218542952251,2.756605003400946,0.6832672909740735,-0.00018194241174323251
47,1,0.9602146416744475,0.9645624676734523,0.324012200566206,0.7966872001196537,0.8895463151721046,0.3838443471006812,2.9863862866752395,0.47153974382968217,-0.00018194241174323251
49,1,0.9702268661972304,0.9709804165980993,0.19939525346719011,0.7816171225006052,0.9177596108812359,0.4248714608009714,2.5707343273241285,0.6243621510194199,-0.00018194241174323251
50,1,0.9671986873381545,0.956911750698982,0.17725501027931112,0.7028251758422115,0.8187462496538983,0.17404411129343555,2.359457514004584,0.7759953888750971,-0.00018194241174323251
54,1,0.9618001985299558,0.9754900241285471,0.35721284168030154,0.8732003409105671,0.8819657673254034,0.4136371743714521,3.4083484835673925,0.6378928894038085,-0.00018194241174323251
58,1,0.9705344225388832,0.9626678584285346,0.20157340800503387,0.6958985129772999,0.8848130849002518,0.3152043956565708,2.129698654657892,0.8125453659046755,-0.00018194241174323251
59,1,0.9593478885828184,0.98038294862004,0.5137497152618745,0.8378619752004635,0.9246826483488649,0.5165371779706822,1.9961697678588401,1.1569484380177517,-0.00018194241174323251
0,0,0.9773963479944897,0.9680190126554316,-0.17446507276715897,0.7388407024646779,0.8691426136022817,0.38315087411331256,0.6408778319568205,0.6173163275766981,-0.00018194241174323251
3,0,0.9600816277397978,0.9604979103408084,-0.34631585460346154,0.6485491348147225,0.8645547524595334,0.2567425814157922,1.7783214519283848,0.5835745914524454,-0.00018194241174323251
6,0,0.9720266836352364,0.9693431438439167,0.02289727356688036,0.8225243934907933,0.83392605983669,0.3671833172328113,0.09836682708015383,0.7046631754764199,-0.00018194241174323251
7,0,0.9623387151988626,0.9581441951778801,-0.0176505902031592,0.7017462196598714,0.8557589529978227,0.20219998011986365,1.42593262650565,0.5420108103393096,-0.00018194241174323251
8,0,0.951210742769009,0.9625787961080429,0.12215763393292842,0.7461041776698132,0.8384030366725315,0.3249788784217122,0.10985512743114725,0.5330418351997759,-0.00018194241174323251
10,0,0.9676007194504591,0.9731507922870789,-0.22278885735659595,0.7970865047779655,0.8721204776432014,0.4040690425385623,1.746154319505936,0.7367241963923675,-0.00018194241174323251
12,0,0.9639148159468489,0.9606542891755315,0.1545775575857381,0.7375267590896716,0.8836178777030389,0.18011860927719592,2.5454668517556005,0.6047776891826152,-0.00018194241174323251
13,0,0.9741142506532081,0.9613158256410541,0.2093478294823037,0.7508175966554749,0.8802552733941568,0.259823935849288,2.067808257499127,0.592666672310524,-0.00018194241174323251
14,0,0.9653599461044576,0.9698061567890273,0.39389496555134246,0.8729636110681619,0.9293377377050952,0.3522079581796934,2.4401735261110034,0.7345670090292402,-0.00018194241174323251
15,0,0.9591330118024743,0.9604733111520481,0.30443265466674624,0.6104297559885925,0.9070208716441303,0.3225580785860086,2.3302875394124123,0.5493062640320042,-0.00018194241174323251
17,0,0.9696966581179403,0.9709380722368736,0.42523837400330833,0.7887675162507329,0.8869642005542338,0.34616240032183715,2.306138615676972,0.583072859686099,-0.00018194241174323251
18,0,0.9696130038769,0.9714798173095132,0.4838493473006093,0.859976045514934,0.8692660957110565,0.3875206275296568,1.6442742308884029,0.6434629404240786,-0.00018194241174323251
22,0,0.9625452168205899,0.9644408419659951,0.2269059034093553,0.7842512719800656,0.789863315292592,0.2648791349150299,1.0171117678150707,0.6498163439278782,-0.00018194241174323251
28,0,0.963097806654008,0.9618021955011407,0.0931911217114847,0.7122001821819179,0.8448377504276382,0.29735413011586065,1.4524253529919395,0.4538284263135378,-0.00018194241174323251
29,0,0.9495922183670686,0.9445760154505005,0.18801861978684836,0.6879413335297919,0.8186509310905261,0.003297942749601157,1.3614415803615296,0.7682594619258196,-0.00018194241174323251
31,0,0.9625016288619732,0.953817493081145,0.2305716197622945,0.7470562185801063,0.861646736914012,0.20934730069037732,0.905426565473342,0.5645211886008838,-0.00018194241174323251
33,0,0.9541396090292045,0.9661742614299804,0.2055979504287494,0.7670991550279249,0.9000789045973911,0.34216182892410185,2.7487803335792047,0.7761174086354761,-0.00018194241174323251
34,0,0.9646903201522272,0.9683798348829901,0.12822135782442776,0.7954821016617241,0.8805803164385616,0.30493867028856564,3.1504800652753215,0.6041503379216651,-0.00018194241174323251
35,0,0.9651723723344532,0.9806986451542798,0.4134481608059658,0.811503098302114,0.9396261738270023,0.4868563167973351,0.31976404431491146,1.2819424123407277,-0.00018194241174323251
39,0,0.9661171550769083,0.9569932271117105,0.3457774045636161,0.7157254891698136,0.8485543542582396,0.20374843394004072,2.765867361560031,0.6319280820619075,-0.00018194241174323251
42,0,0.9643033512659775,0.9628446453013805,0.1764581927736047,0.6440624472998557,0.8370906741515873,0.3069933744826895,1.1378866815558806,0.6566910960849461,-0.00018194241174323251
44,0,0.9721081436606408,0.9653415412746282,0.6180559687482822,0.7759250054743114,0.86647221361239,0.35330350450016146,1.5184387819609029,0.6519347849586316,-0.00018194241174323251
46,0,0.9684578277264935,0.961517952949491,0.13247440054248785,0.7047702868069942,0.8349561082392247,0.3340218738307663,0.6290422284142748,0.6709758523584101,-0.00018194241174323251
48,0,0.9689307217930623,0.9667333046927329,0.15926146112068618,0.8348130955432914,0.8442308067507912,0.3724234244588,2.080757797576779,0.8509237110314524,-0.00018194241174323251
51,0,0.9591470638190632,0.9670771029885542,0.3779859265174222,0.7995358406652361,0.9108179749820079,0.3340530127373781,2.505308092193368,0.6834574927597207,-0.00018194241174323251
52,0,0.9670206666475994,0.9704882673213052,0.4054656983680968,0.8583352924270918,0.9159005743427566,0.3802384553609214,3.062996803248705,0.654848593427707,-0.00018194241174323251
53,0,0.9605670097905368,0.9630995301250693,-0.18875496504774628,0.8204629721894983,0.8327461699865284,0.339962140641872,0.4032773332716677,0.6805714147161109,-0.00018194241174323251
55,0,0.970379639762095,0.9704062143629357,0.3939704679346527,0.7328634439276089,0.9207169445989904,0.37006659247233836,3.0296520053945106,0.8017104010604768,-0.00018194241174323251
56,0,0.9637570009656512,0.966064692745662,0.06693041708429152,0.7812614400330798,0.9107447159966825,0.36646072443636657,1.937035308343467,0.5319516161160338,-0.00018194241174323251
57,0,0.9600408337980915,0.9844388560057417,0.6352981291364069,0.920769385129236,0.8978619893405188,0.5808325816692865,1.3912074230507483,0.8305888512425896,-0.00018194241174323251
